시도교육청,교육지원청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,폐교여부,폐교일자,휴교여부
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020000993,개금초등학교,02,공립,,N,단설,주간,19670424,19670424,2623011100,부산광역시 부산진구 개금3동,개금초등학교.,614113,47266,부산광역시 부산진구 가야대로443번길 25-10,(개금동),35.15448371,129.0198264,051-893-0421,051-893-0422,http://kaegum.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020000995,개림초등학교,02,공립,,N,병설,주간,19970901,19970901,2623011100,부산광역시 부산진구 개금동,개림초등학교.,614110,47175,부산광역시 부산진구 백양대로320번길 40,"(개금동, 개림초등학교)",35.15640339,129.016029,051-607-7001,051-607-7080,,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020000996,개원초등학교,02,공립,,N,단설,주간,19950301,19950301,2623011100,부산광역시 부산진구 개금동,1-18번지.,614809,47164,부산광역시 부산진구 백양관문로77번길 17,", 개원초등학교 (개금동)",35.16445329,129.0285098,051-927-9640,051-893-8776,http://kaewone.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020000997,개포초등학교,02,공립,,N,단설,주간,19890125,19890125,2623011100,부산광역시 부산진구 개금3동 58,개포초등학교.,614810,47169,부산광역시 부산진구 백양대로208번길 9,"(개금동,개포초등학교)",35.15880342,129.0266533,051-930-8000,051-930-8099,http://www.gaepo.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020000998,개화초등학교,02,공립,,N,단설,주간,19840125,19840125,2623011100,부산광역시 부산진구 개금동,개화초등학교.,614811,47167,부산광역시 부산진구 개금본동로66번길 12-12,"(개금동, 개화초등학교)",35.15860347,129.020714,051-890-0100,051-890-0199,http://www.kae-hwa.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020000999,거제초등학교,02,공립,,N,단설,주간,19460601,19460601,2647010100,부산광역시 연제구 거제4동 676-152,거제초등학교.,611074,47535,부산광역시 연제구 해맞이로 39,"(거제동,거제초등학교)",35.17803924,129.0668763,051-506-0371,051-505-1265,http://www.gue-je.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001000,거학초등학교,02,공립,,N,단설,주간,19790510,19790510,2647010100,부산광역시 연제구 거제1동   240,거학초등학교.,611803,47504,부산광역시 연제구 교대로24번길 36,", 36 (거제동, 거학초등학교)",35.19719889,129.0767657,051-502-4249,051-503-8031,http://www.geohak.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001001,과정초등학교,02,공립,,N,단설,주간,19850301,19850301,2647010200,부산광역시 연제구 연산9동   473-1,과정초등학교.,611812,47569,부산광역시 연제구 과정로164번길 37,", 과정초등학교 (연산동, 과정초등학교)",35.1871922,129.1098742,051-750-0500,051-758-8944,www.kwajung.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001002,남문초등학교,02,공립,,N,단설,주간,20020301,20020301,2647010100,부산광역시 연제구 거제1동,1474번지.,611803,47502,부산광역시 연제구 법원북로 23,", 남문초등학교 (거제동)",35.19404291,129.0694597,051-507-0521,051-507-0525,http://nammun.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001003,당감초등학교,02,공립,,N,단설,주간,19520501,19520401,2623010900,부산광역시 부산진구 당감1동   271,당감초등학교.,614817,47181,부산광역시 부산진구 당감로 22-5,"(당감동,당감초등학교)",35.16414909,129.0406087,051-896-0081,051-896-1114,www.danggam.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001004,당평초등학교,02,공립,,N,단설,주간,19820101,19820101,2623010900,부산광역시 부산진구 당감동,당평초등학교.,614820,47178,부산광역시 부산진구 백양대로136번길 26,"(당감동,당평초등학교)",35.16161934,129.0345671,051-890-8500,051-897-0416,http://www.dangpyung.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001005,동명초등학교,02,공립,,N,단설,주간,19800301,19800301,2647010200,부산광역시 연제구 연산6동,동명초등학교.,611825,47589,부산광역시 연제구 쌍미천로44번길 17,"(연산동, 동명초등학교)",35.17814802,129.0909806,051-863-2965,051-863-2966,www.dongmyung.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001006,동성초등학교,02,사립,,N,단설,주간,19621011,19621011,2623010200,부산광역시 부산진구 전포3동   358-8,동성초등학교.,614868,47310,부산광역시 부산진구 동성로 26,"(전포동,동성초등학교)",35.15292668,129.0691418,051-803-8987,051-802-7986,https://school.busanedu.net/ds-e,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001007,동원초등학교,02,공립,,N,단설,주간,19850301,19850301,2623010900,부산광역시 부산진구 당감4동 750~790,동원초등학교.,614823,47154,부산광역시 부산진구 백양산로 43,"(당감동, 동원초등학교)",35.17290079,129.030985,051-890-0200,051-896-6764,http://www.pdw.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001008,동평초등학교,02,공립,,N,단설,주간,19760301,19760301,2623010900,부산광역시 부산진구 당감동,705-1.,614100,47146,부산광역시 부산진구 당감서로65번길 31,", (당감동,동평초등학교) (당감동)",35.16747895,129.0348755,051-718-0100,051-718-0110,http://dongpyeong.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001010,부산진초등학교,02,공립,,N,단설,주간,19070907,19070907,2623010400,부산광역시 부산진구 범천2동   1010번지,부산진초등학교.,614022,47280,부산광역시 부산진구 범천로 30,"(범천동, 부산진초등학교)",35.14995096,129.0561832,051-801-2800,051-801-2888,http://pusanjin.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001011,부암초등학교,02,공립,,N,단설,주간,19720103,19720103,2623010800,부산광역시 부산진구 부암1동,신천로 269번지.,614091,47185,부산광역시 부산진구 신천대로263번길 26,"(부암동,부암초등학교)",35.16488317,129.0487961,051-816-2675,051-806-2587,http://www.buam.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001012,부전초등학교,02,공립,,N,병설,주간,19660413,19660301,2623010300,부산광역시 부산진구 부전2동   450-1번지,부전초등학교.,614032,47282,부산광역시 부산진구 부전로65번길 25,", 부전초등학교 (부전동)",35.15522634,129.0532634,051-811-7800,051-811-7879,https://school.busanedu.net/pspujun-e/main.do#,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001013,선암초등학교,02,공립,,N,단설,주간,19621101,19621101,2623010400,부산광역시 부산진구 범천동,선암초등학교.,614831,47347,부산광역시 부산진구 엄광로 412,"(범천동, 선암초등학교)",35.14880093,129.0489062,051-646-7955,051-636-7955,http://sunam.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001014,성북초등학교,02,공립,,N,단설,주간,19450401,19450401,2623010200,부산광역시 부산진구 전포3동   364번지,성북초등학교.,614868,47306,부산광역시 부산진구 황령대로 79,"(전포동, 성북초등학교)",35.15161616,129.0675725,051-802-0872,051-805-7536,https://school.busanedu.net/seongbuk-e/,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001015,성서초등학교,02,공립,,N,단설,주간,19600913,19600913,2623010400,부산광역시 부산진구 범천1동 851-6,성서초등학교.,614828,47355,부산광역시 부산진구 중앙번영로 25,(범천동),35.14551157,129.0619763,051-631-0481,051-647-3399,http://www.sungso.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001016,성전초등학교,02,공립,,N,단설,주간,19710301,19710301,2623010200,부산광역시 부산진구 전포2동 164,성전초등학교.,614862,47236,부산광역시 부산진구 전포대로298번길 15,"(전포동, 성전초등학교)",35.16391119,129.0665406,051-7195-700,051-7195-799,http://www.sungjeun.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001017,성지초등학교,02,공립,,N,병설,주간,19240407,19240407,2623010500,부산광역시 부산진구 범전동 229,성지초등학교.,614825,47205,부산광역시 부산진구 시민공원로 62,"(범전동, 성지초등학교)",35.16405019,129.0571066,051-816-0242,051-816-0246,http://www.sungji.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001018,양동초등학교,02,공립,,N,단설,주간,19770915,19751120,2623010100,부산광역시 부산진구 양정동,양동초등학교(양연로 101).,614851,47227,부산광역시 부산진구 황령산로605번길 35-10,"(양정동, 양동초등학교)",35.17150462,129.080943,051-863-1656,051-863-1660,http://www.yangdong.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001019,양성초등학교,02,공립,,N,단설,주간,19840301,19840301,2623010100,부산광역시 부산진구 양정1동,445-386번지 양성초등학교.,614857,47208,부산광역시 부산진구 양성로 34,"(양정동,양성초등학교)",35.17023931,129.0662135,051-868-7414,051-868-7413,http://yangsung.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001020,양정초등학교,02,공립,,N,단설,주간,19550401,19550401,2623010100,부산광역시 부산진구 양정2동 273-8,양정초등학교.,614854,47210,부산광역시 부산진구 중앙대로941번길 24,"(양정동, 양정초등학교)",35.17514777,129.0713381,051-852-0903,051-852-2893,www.yj.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001021,연동초등학교,02,공립,,N,단설,주간,19781220,19781220,2647010200,부산광역시 연제구 연산1동   799번지,연동초등학교.,611081,47579,부산광역시 연제구 고분로56번길 40,(연산동),35.18462415,129.0881357,051-853-7172,051-867-4698,http://yondong.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001022,연미초등학교,02,공립,,N,단설,주간,19720916,19720916,2647010200,부산광역시 연제구 연산3동,금련로140 연미초등학교.,611083,47613,부산광역시 연제구 금련로38번길 84,"(연산동, 연미초등학교)",35.17078379,129.09265,051-860-8300,051-860-8309,http://www.yeunmi.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001023,연산초등학교,02,공립,,N,단설,주간,19620309,19620309,2647010200,부산광역시 연제구 연산2동,774-1.,611827,47602,부산광역시 연제구 월드컵대로 41,"(연산동, 연산초등학교)",35.1781975,129.0841385,051-850-1901,051-867-8503,http://www.yonsan.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001024,연서초등학교,02,공립,,N,부설,주간,19840425,19840425,2647010200,부산광역시 연제구 연산1동,583-3.,611821,47518,부산광역시 연제구 거제천로270번길 30,"(연산동, 연서초등학교)",35.19075018,129.0861497,051-7905-400,051-864-5464,http://school.busanedu.net/yeonseo-e/main.do,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001025,연신초등학교,02,공립,,N,단설,주간,19840130,19840130,2647010200,부산광역시 연제구 연산1동,302-1번지 연신초등학교.,611811,47560,부산광역시 연제구 신금로23번길 30,"(연산동, 연신초등학교)",35.19226564,129.0931614,051-790-6700,051-790-6767,www.yonsin.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001026,연일초등학교,02,공립,,N,단설,주간,19830127,19830127,2647010200,부산광역시 연제구 연산동,고분로 226 연일초등학교.,611088,47583,부산광역시 연제구 고분로 126-4,"(연산동,연일초등학교)",35.18459889,129.0958033,051-790-0600,051-790-0610,http://www.yonil.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시동래교육지원청,부산광역시 연제구,S020001027,연제초등학교,02,공립,,N,단설,주간,19670809,19670809,2647010200,부산광역시 연제구 연산5동,연제초등학교.,611839,47541,부산광역시 연제구 중앙대로1065번길 14,"(연산동, 연제초등학교)",35.18459834,129.0787435,051-790-7600,051-790-7692,http://www.yeonje.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,S020001028,연지초등학교,02,공립,,N,단설,주간,19620301,19620301,2623010600,부산광역시 부산진구 연지동,238-4 (연지로 47) 연지초등학교.,614861,47131,부산광역시 부산진구 연지로 29,", 연지초등학교 (연지동)",35.17231165,129.0518185,051-816-0541,051-816-0540,http://yeonji.es.kr/,남녀공학,N,,N
